Name,Revision,Size,Date,TAG
HUDManager/DataPrepareManager/ScadeModels/PrepareFlightManagerData.ann,25460,1746,04/08/2015 12:08:49,3681A01-64
HUDManager/DataPrepareManager/ScadeModels/PrepareFlightManagerData.xscade,29737,88164,30/12/2015 05:40:36,3681A01-77
HUDManager/DataPrepareManager/ScadeModels/PrepareGlobalBrightnessData.ann,24748,1779,08/07/2015 17:55:20,3681A01-61
HUDManager/DataPrepareManager/ScadeModels/PrepareGlobalBrightnessData.xscade,25395,20598,31/07/2015 12:41:21,3681A01-63
HUDManager/DataPrepareManager/ScadeModels/PrepareHudLogicData.ann,37446,6098,20/11/2016 12:45:02,3681A02-08
HUDManager/DataPrepareManager/ScadeModels/PrepareHudLogicData.xscade,37446,107097,20/11/2016 12:45:02,3681A02-08
HUDManager/DataPrepareManager/ScadeModels/PrepareHudLogicManagerData.ann,29699,2670,23/12/2015 08:26:39,3681A01-77_ScadeReview
HUDManager/DataPrepareManager/ScadeModels/PrepareHudLogicManagerData.xscade,31036,153405,22/03/2016 10:54:41,3681A02-01
HUDManager/DataPrepareManager/ScadeModels/PrepareHudOutData.ann,39660,5225,05/03/2017 10:42:27,TRUNK
HUDManager/DataPrepareManager/ScadeModels/PrepareHudOutData.xscade,39660,713909,05/03/2017 10:42:27,TRUNK
HUDManager/DataPrepareManager/ScadeModels/PrepareMaintenanceComputerData.ann,29704,2199,23/12/2015 13:29:49,3681A01-77_ScadeReview
HUDManager/DataPrepareManager/ScadeModels/PrepareMaintenanceComputerData.xscade,31036,28343,22/03/2016 10:54:41,3681A02-01
HUDManager/DataPrepareManager/ScadeModels/PrepareModesData.ann,24212,1770,23/06/2015 10:51:17,3681A01-58
HUDManager/DataPrepareManager/ScadeModels/PrepareModesData.xscade,25895,14931,20/08/2015 12:29:53,3681A01-66
HUDManager/DataPrepareManager/ScadeModels/PreparePowerScanData.ann,25589,1907,11/08/2015 13:38:46,3681A01-64
HUDManager/DataPrepareManager/ScadeModels/PreparePowerScanData.xscade,25589,27245,11/08/2015 13:38:46,3681A01-64
HUDManager/DataPrepareManager/ScadeModels/PrepareTemperatureData.ann,24748,1763,08/07/2015 17:55:20,3681A01-61
HUDManager/DataPrepareManager/ScadeModels/PrepareTemperatureData.xscade,25460,14627,04/08/2015 12:08:49,3681A01-64
HUDManager/DataPrepareManager/ScadeModels/PrepareTestsData.ann,29701,2090,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/DataPrepareManager/ScadeModels/PrepareTestsData.xscade,29701,43751,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/DataPrepareManager/ScadeModels/PrepareVideoData.ann,29704,2066,23/12/2015 13:29:49,3681A01-77_ScadeReview
HUDManager/DataPrepareManager/ScadeModels/PrepareVideoData.xscade,31242,95219,27/03/2016 13:36:18,3681A02-02
HUDManager/EvsLogicManager/ScadeModels/CalculateEvsAvailability.ann,25967,2088,21/08/2015 17:10:47,3681A01-66
HUDManager/EvsLogicManager/ScadeModels/CalculateEvsAvailability.xscade,25967,23694,21/08/2015 17:10:47,3681A01-66
HUDManager/EvsLogicManager/ScadeModels/CalculateEvsRoi.ann,38119,2704,18/12/2016 15:46:53,3681A02-10
HUDManager/EvsLogicManager/ScadeModels/CalculateEvsRoi.xscade,38124,50715,19/12/2016 07:53:21,3681A02-10
HUDManager/EvsLogicManager/ScadeModels/CalculateEvsVideoModes.ann,27700,1957,02/11/2015 09:52:37,3681A01-74
HUDManager/EvsLogicManager/ScadeModels/CalculateEvsVideoModes.xscade,27700,23336,02/11/2015 09:52:37,3681A01-74
HUDManager/EvsLogicManager/ScadeModels/CheckAutoNuc.ann,25930,2295,20/08/2015 19:34:44,3681A01-66
HUDManager/EvsLogicManager/ScadeModels/CheckAutoNuc.xscade,27256,38837,19/10/2015 08:35:22,3681A01-72
HUDManager/EvsLogicManager/ScadeModels/CheckEvsModeControl.ann,25187,1951,23/07/2015 12:08:41,3681A01-63
HUDManager/EvsLogicManager/ScadeModels/CheckEvsModeControl.xscade,25187,40232,23/07/2015 12:08:41,3681A01-63
HUDManager/EvsLogicManager/ScadeModels/EvsLogicManager.ann,23219,139,22/05/2015 13:06:10,3681A33-03
HUDManager/EvsLogicManager/ScadeModels/EvsLogicManager.xscade,38119,2591,18/12/2016 15:46:53,3681A02-10
HUDManager/FailuresManager/ScadeModels/AccumulateFailure.ann,24743,2365,08/07/2015 17:30:41,3681A01-61
HUDManager/FailuresManager/ScadeModels/AccumulateFailure.xscade,29705,39447,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/ApplySpecificFiltersCasMessages.ann,29705,2339,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/ApplySpecificFiltersCasMessages.xscade,29705,13575,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/CalculateFailuresAffectedByA818TxFailure.ann,29680,1894,22/12/2015 13:04:30,3681A01-73E
HUDManager/FailuresManager/ScadeModels/CalculateFailuresAffectedByA818TxFailure.xscade,29680,37237,22/12/2015 13:04:30,3681A01-73E
HUDManager/FailuresManager/ScadeModels/CheckFailures.ann,29680,9371,22/12/2015 13:04:30,3681A01-73E
HUDManager/FailuresManager/ScadeModels/CheckFailures.xscade,29680,390023,22/12/2015 13:04:30,3681A01-73E
HUDManager/FailuresManager/ScadeModels/DoFailuresLogic.ann,29701,5111,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/DoFailuresLogic.xscade,29701,90052,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/EnumToInt_FailureListEnum.xscade,21560,1353,12/03/2015 18:59:07,3681A01-38
HUDManager/FailuresManager/ScadeModels/FailuresManager.ann,22923,139,11/05/2015 18:35:19,3681A01-46
HUDManager/FailuresManager/ScadeModels/FailuresManager.xscade,37858,14319753,07/12/2016 17:15:07,3681A02-09
HUDManager/FailuresManager/ScadeModels/IsMajorFailures.ann,29705,3868,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/IsMajorFailures.xscade,29742,619520,31/12/2015 05:41:47,3681A01-77
HUDManager/FailuresManager/ScadeModels/MountArrayDiscreteFailures.ann,26022,605,24/08/2015 15:50:24,3681A01-66
HUDManager/FailuresManager/ScadeModels/MountArrayDiscreteFailures.xscade,29706,29037,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/MountArrayEvsFailures.ann,25771,1947,18/08/2015 17:46:58,3681A01-66
HUDManager/FailuresManager/ScadeModels/MountArrayEvsFailures.xscade,29706,189884,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/MountArrayHudCuFailures.ann,29701,1992,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/MountArrayHudCuFailures.xscade,29706,345630,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/MountArrayMiscFailures.ann,24748,605,08/07/2015 17:55:20,3681A01-61
HUDManager/FailuresManager/ScadeModels/MountArrayMiscFailures.xscade,29706,73662,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/MountArrayOhuFailures.ann,29701,1966,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/MountArrayOhuFailures.xscade,29706,238504,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/MountArraySR2Failures.ann,25786,618,18/08/2015 18:45:54,3681A01-66
HUDManager/FailuresManager/ScadeModels/MountArraySR2Failures.xscade,29706,118403,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/MountArraySvsFailures.ann,27572,1761,28/10/2015 11:15:11,3681A01-73
HUDManager/FailuresManager/ScadeModels/MountArraySvsFailures.xscade,29706,242336,24/12/2015 07:58:23,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/SendHaltMsg.xscade,25697,1337,14/08/2015 18:05:18,3681A01-65
HUDManager/FailuresManager/ScadeModels/VerifyAircraftMode.ann,29700,2190,23/12/2015 11:26:18,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/VerifyAircraftMode.xscade,29700,52558,23/12/2015 11:26:18,3681A01-77_ScadeReview
HUDManager/FailuresManager/ScadeModels/VerifyPhaseOfFlight.ann,24744,1759,08/07/2015 17:31:50,3681A01-61
HUDManager/FailuresManager/ScadeModels/VerifyPhaseOfFlight.xscade,24744,11580,08/07/2015 17:31:50,3681A01-61
HUDManager/FailuresManager/ScadeModels/VerifySystemMode.ann,29680,3790,22/12/2015 13:04:30,3681A01-73E
HUDManager/FailuresManager/ScadeModels/VerifySystemMode.xscade,29680,23765,22/12/2015 13:04:30,3681A01-73E
HUDManager/FailuresManager/ScadeModels/WriteFaultLogToNvram.xscade,22656,968,27/04/2015 18:04:49,3681A01-42
HUDManager/FailuresManager/failuresManager.c,24411,4807,28/06/2015 09:18:00,3681A01-59
HUDManager/FailuresManager/failuresManager.h,23235,2500,25/05/2015 04:49:30,3681A33-03
HUDManager/FailuresManager/failuresManagerScadeAdaptor.c,24411,2793,28/06/2015 09:18:00,3681A01-59
HUDManager/FlightManager/ScadeModels/CalculateDisplayMode.ann,18317,5281,30/11/2014 15:57:18,3681A01-22
HUDManager/FlightManager/ScadeModels/CalculateDisplayMode.xscade,29737,108539,30/12/2015 05:40:36,3681A01-77
HUDManager/FlightManager/ScadeModels/CalculatePhaseOfFlight.ann,29702,9298,23/12/2015 12:08:42,3681A01-77_ScadeReview
HUDManager/FlightManager/ScadeModels/CalculatePhaseOfFlight.xscade,29702,345852,23/12/2015 12:08:42,3681A01-77_ScadeReview
HUDManager/FlightManager/ScadeModels/CalculateSpeedLimitScale.ann,38348,4079,03/01/2017 11:17:11,3681A02-10
HUDManager/FlightManager/ScadeModels/CalculateSpeedLimitScale.xscade,39558,199459,26/02/2017 11:17:21,TRUNK
HUDManager/FlightManager/ScadeModels/DoHudGeneralLogic.ann,38348,2559,03/01/2017 11:17:11,3681A02-10
HUDManager/FlightManager/ScadeModels/DoHudGeneralLogic.xscade,39558,103733,26/02/2017 11:17:21,TRUNK
HUDManager/FlightManager/ScadeModels/FlightManager.ann,12838,139,02/07/2014 10:13:14,3681A01-14
HUDManager/FlightManager/ScadeModels/FlightManager.xscade,29737,25737,30/12/2015 05:40:36,3681A01-77
HUDManager/FlightManager/ScadeModels/GetSymbologyBrightnessLevel.ann,18176,1916,24/11/2014 17:39:21,3681A01-22
HUDManager/FlightManager/ScadeModels/GetSymbologyBrightnessLevel.xscade,19725,11306,29/01/2015 12:53:55,3681A01-34
HUDManager/FlightManager/ScadeModels/IsAircraftInUnusualAttitude.ann,29702,4761,23/12/2015 12:08:42,3681A01-77_ScadeReview
HUDManager/FlightManager/ScadeModels/IsAircraftInUnusualAttitude.xscade,29702,65725,23/12/2015 12:08:42,3681A01-77_ScadeReview
HUDManager/FlightManager/ScadeModels/IsAircraftNearUnusualAttitude.ann,18178,1889,24/11/2014 18:00:03,3681A01-22
HUDManager/FlightManager/ScadeModels/IsAircraftNearUnusualAttitude.xscade,19725,9703,29/01/2015 12:53:55,3681A01-34
HUDManager/GlobalBrightnessManager/ScadeModels/AlsConversionFuncAutoMode.ann,38636,1581,19/01/2017 06:46:25,3681A02-12
HUDManager/GlobalBrightnessManager/ScadeModels/AlsConversionFuncAutoMode.xscade,38636,99013,19/01/2017 06:46:25,3681A02-12
HUDManager/GlobalBrightnessManager/ScadeModels/AlsConversionFuncHighZone.xscade,38636,24747,19/01/2017 06:46:25,3681A02-12
HUDManager/GlobalBrightnessManager/ScadeModels/AlsConversionFuncLowZone.ann,38551,139,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/AlsConversionFuncLowZone.xscade,38636,24741,19/01/2017 06:46:25,3681A02-12
HUDManager/GlobalBrightnessManager/ScadeModels/AlsConversionFuncManualMode.ann,38551,1280,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/AlsConversionFuncManualMode.xscade,38636,43520,19/01/2017 06:46:25,3681A02-12
HUDManager/GlobalBrightnessManager/ScadeModels/AlsToOhuCmd.ann,38551,1424,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/AlsToOhuCmd.xscade,38636,21875,19/01/2017 06:46:25,3681A02-12
HUDManager/GlobalBrightnessManager/ScadeModels/CheckAutoBrightnessKnobChange.ann,25858,1973,19/08/2015 17:34:02,3681A01-66
HUDManager/GlobalBrightnessManager/ScadeModels/CheckAutoBrightnessKnobChange.xscade,25858,11588,19/08/2015 17:34:02,3681A01-66
HUDManager/GlobalBrightnessManager/ScadeModels/CheckBrightnessActualMode.ann,22554,2181,22/04/2015 20:42:49,3681A01-42
HUDManager/GlobalBrightnessManager/ScadeModels/CheckBrightnessActualMode.xscade,29704,32242,23/12/2015 13:29:49,3681A01-77_ScadeReview
HUDManager/GlobalBrightnessManager/ScadeModels/CheckBrightnessCommandLoopAck.ann,20009,2002,04/02/2015 09:06:36,3681A01-35
HUDManager/GlobalBrightnessManager/ScadeModels/CheckBrightnessCommandLoopAck.xscade,20009,18395,04/02/2015 09:06:36,3681A01-35
HUDManager/GlobalBrightnessManager/ScadeModels/CheckFLSData.ann,38551,2016,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/CheckFLSData.xscade,38551,30031,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/CheckOhuRange.ann,38551,1287,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/CheckOhuRange.xscade,38551,12524,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/DefineAParamHighZone.xscade,38551,31216,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/DefineAParamLowZone.xscade,38551,31311,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/DetermineGlobalBrightness.ann,38551,4317,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/DetermineGlobalBrightness.xscade,38636,113602,19/01/2017 06:46:25,3681A02-12
HUDManager/GlobalBrightnessManager/ScadeModels/EnumToInt_HudBrightnessModeEnum.xscade,25519,1664,07/08/2015 16:52:10,3681A01-64
HUDManager/GlobalBrightnessManager/ScadeModels/GlobalBrightnessManager.ann,12838,139,02/07/2014 10:13:14,3681A01-14
HUDManager/GlobalBrightnessManager/ScadeModels/GlobalBrightnessManager.xscade,38636,25964,19/01/2017 06:46:25,3681A02-12
HUDManager/GlobalBrightnessManager/ScadeModels/OffsetUpdate.ann,38551,1251,17/01/2017 10:58:55,3681A02-11
HUDManager/GlobalBrightnessManager/ScadeModels/OffsetUpdate.xscade,38636,47785,19/01/2017 06:46:25,3681A02-12
HUDManager/HudLogicManager/ScadeModels/CalculateArinc818ChannelsState.ann,25605,2195,11/08/2015 17:42:47,3681A01-65
HUDManager/HudLogicManager/ScadeModels/CalculateArinc818ChannelsState.xscade,25605,103468,11/08/2015 17:42:47,3681A01-65
HUDManager/HudLogicManager/ScadeModels/CalculateFrameNumber.ann,29699,1953,23/12/2015 08:26:39,3681A01-77_ScadeReview
HUDManager/HudLogicManager/ScadeModels/CalculateFrameNumber.xscade,29705,8518,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/HudLogicManager/ScadeModels/CalculateHudConfirm.ann,37446,1877,20/11/2016 12:45:02,3681A02-08
HUDManager/HudLogicManager/ScadeModels/CalculateHudConfirm.xscade,37458,36436,21/11/2016 12:40:24,3681A02-08
HUDManager/HudLogicManager/ScadeModels/DetermineTcasData.ann,29705,2362,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/HudLogicManager/ScadeModels/DetermineTcasData.xscade,29705,79197,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/HudLogicManager/ScadeModels/DoHudGeneralLogic.ann,38348,2635,03/01/2017 11:17:11,3681A02-10
HUDManager/HudLogicManager/ScadeModels/DoHudGeneralLogic.xscade,38348,67183,03/01/2017 11:17:11,3681A02-10
HUDManager/HudLogicManager/ScadeModels/DoHudLogic.ann,29705,3377,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/HudLogicManager/ScadeModels/DoHudLogic.xscade,38119,187919,18/12/2016 15:46:53,3681A02-10
HUDManager/HudLogicManager/ScadeModels/DoPowerUpNumberLogic.ann,22288,2540,13/04/2015 12:24:14,3681A01-41
HUDManager/HudLogicManager/ScadeModels/DoPowerUpNumberLogic.xscade,23124,38568,19/05/2015 23:34:58,3681A01-49
HUDManager/HudLogicManager/ScadeModels/GetPowerUpNumber.ann,25697,1884,14/08/2015 18:05:18,3681A01-65
HUDManager/HudLogicManager/ScadeModels/GetPowerUpNumber.xscade,25697,9041,14/08/2015 18:05:18,3681A01-65
HUDManager/HudLogicManager/ScadeModels/HudLogicManager.ann,18594,139,17/12/2014 16:53:28,3681A01-24
HUDManager/HudLogicManager/ScadeModels/HudLogicManager.xscade,31292,6852,28/03/2016 15:10:33,3681A02-02
HUDManager/HudOutputManager/ScadeModels/DoHudDatabaseOutput.ann,29701,2530,23/12/2015 11:30:09,3681A01-77_ScadeReview
HUDManager/HudOutputManager/ScadeModels/DoHudDatabaseOutput.xscade,31242,60254,27/03/2016 13:36:18,3681A02-02
HUDManager/HudOutputManager/ScadeModels/DoHudEpcOutput.ann,24745,1746,08/07/2015 17:37:30,3681A01-61
HUDManager/HudOutputManager/ScadeModels/DoHudEpcOutput.xscade,24745,8207,08/07/2015 17:37:30,3681A01-61
HUDManager/HudOutputManager/ScadeModels/DoHudEvsOutput.ann,24746,1728,08/07/2015 17:39:04,3681A01-61
HUDManager/HudOutputManager/ScadeModels/DoHudEvsOutput.xscade,38119,48339,18/12/2016 15:46:53,3681A02-10
HUDManager/HudOutputManager/ScadeModels/DoHudFaultLogOutput.ann,25972,2233,21/08/2015 18:03:08,3681A01-66
HUDManager/HudOutputManager/ScadeModels/DoHudFaultLogOutput.xscade,25972,45015,21/08/2015 18:03:08,3681A01-66
HUDManager/HudOutputManager/ScadeModels/DoHudMauOutput.ann,29705,6834,24/12/2015 06:11:06,3681A01-77_ScadeReview
HUDManager/HudOutputManager/ScadeModels/DoHudMauOutput.xscade,38557,427443,17/01/2017 15:38:54,3681A02-11
HUDManager/HudOutputManager/ScadeModels/DoHudNvramOutput.ann,34936,2105,09/08/2016 06:27:18,3681A02-06
HUDManager/HudOutputManager/ScadeModels/DoHudNvramOutput.xscade,34936,24617,09/08/2016 06:27:18,3681A02-06
HUDManager/HudOutputManager/ScadeModels/DoHudOhuOutput.ann,29680,3183,22/12/2015 13:04:30,3681A01-73E
HUDManager/HudOutputManager/ScadeModels/DoHudOhuOutput.xscade,29680,43965,22/12/2015 13:04:30,3681A01-73E
HUDManager/HudOutputManager/ScadeModels/DoHudOutput.ann,29680,3207,22/12/2015 13:04:30,3681A01-73E
HUDManager/HudOutputManager/ScadeModels/DoHudOutput.xscade,31135,48795,23/03/2016 13:29:19,3681A02-01
HUDManager/HudOutputManager/ScadeModels/DoHudSr2Output.ann,24747,603,08/07/2015 17:53:13,3681A01-61
HUDManager/HudOutputManager/ScadeModels/DoHudSr2Output.xscade,24994,6899,17/07/2015 20:27:01,3681A01-62
HUDManager/HudOutputManager/ScadeModels/DoHudSr3Output.ann,23262,1893,25/05/2015 12:35:29,3681A33-03
HUDManager/HudOutputManager/ScadeModels/DoHudSr3Output.xscade,25909,6318,20/08/2015 13:20:04,3681A01-66
HUDManager/HudOutputManager/ScadeModels/DoHudSvioOutput.ann,24752,2067,08/07/2015 18:08:33,3681A01-61
HUDManager/HudOutputManager/ScadeModels/DoHudSvioOutput.xscade,24752,10466,08/07/2015 18:08:33,3681A01-61
HUDManager/HudOutputManager/ScadeModels/DoHudSvsOutput.ann,25511,2124,06/08/2015 13:19:19,3681A01-64
HUDManager/HudOutputManager/ScadeModels/DoHudSvsOutput.xscade,31292,39926,28/03/2016 15:10:33,3681A02-02
HUDManager/HudOutputManager/ScadeModels/DoHudVideoOutput.ann,26020,2936,24/08/2015 15:39:09,3681A01-66
HUDManager/HudOutputManager/ScadeModels/DoHudVideoOutput.xscade,39021,44038,07/02/2017 06:49:53,3681A02-13
HUDManager/HudOutputManager/ScadeModels/HudOutputManager.ann,19471,139,22/01/2015 08:11:57,3681A01-33
HUDManager/HudOutputManager/ScadeModels/HudOutputManager.xscade,25234,1878,23/07/2015 16:38:49,3681A01-63
HUDManager/HudOutputManager/ScadeModels/WriteHudLogicToDatabase.ann,25930,4172,20/08/2015 19:34:44,3681A01-66
HUDManager/HudOutputManager/ScadeModels/WriteHudLogicToDatabase.xscade,31216,130850,24/03/2016 15:56:33,3681A02-02
HUDManager/LvtoLogic/ScadeModels/IsLvtoCriteriaBValid.ann,24994,2041,17/07/2015 20:27:01,3681A01-62
HUDManager/LvtoLogic/ScadeModels/IsLvtoCriteriaBValid.xscade,24994,56201,17/07/2015 20:27:01,3681A01-62
HUDManager/LvtoLogic/ScadeModels/IsLvtoCriteriaCValid.ann,24994,2725,17/07/2015 20:27:01,3681A01-62
HUDManager/LvtoLogic/ScadeModels/IsLvtoCriteriaCValid.xscade,25519,142162,07/08/2015 16:52:10,3681A01-64
HUDManager/LvtoLogic/ScadeModels/LvtoLogic.xscade,22297,1032,13/04/2015 14:00:17,3681A01-41
HUDManager/MaintenanceComputerManager/ScadeModels/CalculateCmcCommandComplete.ann,29699,2145,23/12/2015 08:26:39,3681A01-77_ScadeReview
HUDManager/MaintenanceComputerManager/ScadeModels/CalculateCmcCommandComplete.xscade,29699,10009,23/12/2015 08:26:39,3681A01-77_ScadeReview
HUDManager/MaintenanceComputerManager/ScadeModels/CalculateCmcCommandEcho.ann,25575,1976,11/08/2015 05:46:23,3681A01-64
HUDManager/MaintenanceComputerManager/ScadeModels/CalculateCmcCommandEcho.xscade,30131,58062,28/01/2016 16:46:41,3681A01-79
HUDManager/MaintenanceComputerManager/ScadeModels/CalculateMaintenanceOn.ann,28137,2280,10/11/2015 17:00:04,3681A01-75
HUDManager/MaintenanceComputerManager/ScadeModels/CalculateMaintenanceOn.xscade,28137,46398,10/11/2015 17:00:04,3681A01-75
HUDManager/MaintenanceComputerManager/ScadeModels/MaintenaceComputerManager.ann,24212,139,23/06/2015 10:51:17,3681A01-58
HUDManager/MaintenanceComputerManager/ScadeModels/MaintenanceComputerManager.xscade,24212,4783,23/06/2015 10:51:17,3681A01-58
HUDManager/PowerScanManager/ScadeModels/CalculateCorrectionCoefficients.ann,18213,1912,25/11/2014 13:12:39,3681A01-22
HUDManager/PowerScanManager/ScadeModels/CalculateCorrectionCoefficients.xscade,25519,27931,07/08/2015 16:52:10,3681A01-64
HUDManager/PowerScanManager/ScadeModels/CalculateRotationMatrix.ann,18213,2323,25/11/2014 13:12:39,3681A01-22
HUDManager/PowerScanManager/ScadeModels/CalculateRotationMatrix.xscade,18213,93961,25/11/2014 13:12:39,3681A01-22
HUDManager/PowerScanManager/ScadeModels/DoPowerScan.ann,18317,2199,30/11/2014 15:57:18,3681A01-22
HUDManager/PowerScanManager/ScadeModels/DoPowerScan.xscade,19729,19560,29/01/2015 13:17:48,3681A01-34
HUDManager/PowerScanManager/ScadeModels/DoPowerScanLogic.ann,18213,2046,25/11/2014 13:12:39,3681A01-22
HUDManager/PowerScanManager/ScadeModels/DoPowerScanLogic.xscade,31216,30088,24/03/2016 15:56:33,3681A02-02
HUDManager/PowerScanManager/ScadeModels/PowerScanManager.xscade,12838,5574,02/07/2014 10:13:14,3681A01-14
HUDManager/ScadeModels/CalculateCvsSplitAngle.ann,31300,1262,28/03/2016 17:12:27,3681A02-02
HUDManager/ScadeModels/CalculateCvsSplitAngle.xscade,31300,43427,28/03/2016 17:12:27,3681A02-02
HUDManager/ScadeModels/DoPeriodic.ann,24748,2294,08/07/2015 17:55:20,3681A01-61
HUDManager/ScadeModels/DoPeriodic.xscade,24748,32766,08/07/2015 17:55:20,3681A01-61
HUDManager/ScadeModels/DoSubSystemsLogic.ann,24748,2310,08/07/2015 17:55:20,3681A01-61
HUDManager/ScadeModels/DoSubSystemsLogic.xscade,31135,61273,23/03/2016 13:29:19,3681A02-01
HUDManager/ScadeModels/EnumToInt_SharedCounterEnum.xscade,29699,1371,23/12/2015 08:26:39,3681A01-77_ScadeReview
HUDManager/ScadeModels/HUDManager.ann,9349,139,12/03/2014 06:44:08,3681A01-05
HUDManager/ScadeModels/HUDManager.xscade,39660,223919,05/03/2017 10:42:27,TRUNK
HUDManager/ScadeModels/SetAndGetDbBool.xscade,38554,9637,17/01/2017 14:06:05,3681A02-11
HUDManager/ScadeModels/SetAndGetDbFloat.xscade,38554,9571,17/01/2017 14:06:05,3681A02-11
HUDManager/ScadeModels/SetAndGetDbInt.xscade,38554,9657,17/01/2017 14:06:05,3681A02-11
HUDManager/StatesModesManager/ScadeModels/CalculateSystemState.ann,24212,3718,23/06/2015 10:51:17,3681A01-58
HUDManager/StatesModesManager/ScadeModels/CalculateSystemState.xscade,25912,113548,20/08/2015 13:55:04,3681A01-66
HUDManager/StatesModesManager/ScadeModels/DoExtendedInitialization.ann,28075,5365,09/11/2015 12:16:15,3681A01-75
HUDManager/StatesModesManager/ScadeModels/DoExtendedInitialization.xscade,38348,192815,03/01/2017 11:17:11,3681A02-10
HUDManager/StatesModesManager/ScadeModels/DoInitialization.ann,28959,6249,03/12/2015 05:37:20,3681A01-75
HUDManager/StatesModesManager/ScadeModels/DoInitialization.xscade,38348,356048,03/01/2017 11:17:11,3681A02-10
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceAlign.ann,18226,1962,25/11/2014 17:57:23,3681A01-22
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceAlign.xscade,29704,48354,23/12/2015 13:29:49,3681A01-77_ScadeReview
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceAlignEvs.ann,38333,4319,28/12/2016 13:18:02,3681A02-10
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceAlignEvs.xscade,38551,278415,17/01/2017 10:58:55,3681A02-11
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceAlignHud.ann,31036,3755,22/03/2016 10:54:41,3681A02-01
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceAlignHud.xscade,38551,244939,17/01/2017 10:58:55,3681A02-11
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceLoader.ann,28137,2941,10/11/2015 17:00:04,3681A01-75
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceLoader.xscade,38333,123553,28/12/2016 13:18:02,3681A02-10
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceModes.ann,19588,1971,27/01/2015 09:07:28,3681A01-34
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceModes.xscade,25919,17601,20/08/2015 16:31:38,3681A01-66
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceState.ann,25662,1723,13/08/2015 15:24:19,3681A01-65
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceState.xscade,31036,59194,22/03/2016 10:54:41,3681A02-01
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceSubmode.ann,18226,1962,25/11/2014 17:57:23,3681A01-22
HUDManager/StatesModesManager/ScadeModels/DoMaintenanceSubmode.xscade,19952,11659,03/02/2015 11:16:18,3681A01-35
